File Name,Call Type,Length (seconds),Start Time,Trap Number
Lake_Sec-130418_221502-S119-E140,Male,21.0,2018-04-14 10:17,Secretary_Island/Lake_Sec
Lake_Sec-130418_223002-S320-E333,Male,13.0,2018-04-14 10:35,Secretary_Island/Lake_Sec
Lake_Sec-130418_233002-S642-E657,Male,15.0,2018-04-14 11:40,Secretary_Island/Lake_Sec
Lake_Sec-130418_233002-S678-E708,Male,30.0,2018-04-14 11:41,Secretary_Island/Lake_Sec
Lake_Sec-130419_221503-S588-E606,Male,18.0,2019-04-14 10:24,Secretary_Island/Lake_Sec
Lake_Sec-130419_223002-S152-E180,Male,28.0,2019-04-14 10:32,Secretary_Island/Lake_Sec
Lake_Sec-130419_234502-S67-E77,Male,10.0,2019-04-14 11:46,Secretary_Island/Lake_Sec
Lake_Sec-130419_234502-S776-E790,Male,14.0,2019-04-14 11:57,Secretary_Island/Lake_Sec
Lake_Sec-130519_223002-S96-E123,Male,27.0,2019-05-14 10:31,Secretary_Island/Lake_Sec
Lake_Sec-130519_234502-S102-E110,Male,8.0,2019-05-14 11:46,Secretary_Island/Lake_Sec
Lake_Sec-140319_233002-S748-E758,Male,10.0,2019-03-15 12:42,Secretary_Island/Lake_Sec
Lake_Sec-140319_234502-S661-E671,Male,10.0,2019-03-15 12:56,Secretary_Island/Lake_Sec
Lake_Sec-140418_221502-S162-E187,Male,25.0,2018-04-15 10:17,Secretary_Island/Lake_Sec
Lake_Sec-140418_234502-S650-E666,Male,16.0,2018-04-15 11:55,Secretary_Island/Lake_Sec
Lake_Sec-140419_223002-S307-E316,Male,9.0,2019-04-15 10:35,Secretary_Island/Lake_Sec
Lake_Sec-140419_224502-S301-E308,Male,7.0,2019-04-15 10:50,Secretary_Island/Lake_Sec
Lake_Sec-140419_231502-S587-E594,Male,7.0,2019-04-15 11:24,Secretary_Island/Lake_Sec
Lake_Sec-140419_234502-S111-E133,Male,22.0,2019-04-15 11:46,Secretary_Island/Lake_Sec
Lake_Sec-140419_234502-S387-E397,Male,10.0,2019-04-15 11:51,Secretary_Island/Lake_Sec
Lake_Sec-150319_220001-S148-E155,Male,7.0,2019-03-16 11:02,Secretary_Island/Lake_Sec
Lake_Sec-150319_220001-S20-E32,Male,12.0,2019-03-16 11:00,Secretary_Island/Lake_Sec
Lake_Sec-150319_231502-S517-E527,Male,10.0,2019-03-16 12:23,Secretary_Island/Lake_Sec
Lake_Sec-150319_231502-S712-E730,Male,18.0,2019-03-16 12:26,Secretary_Island/Lake_Sec
Lake_Sec-150319_231502-S754-E760,Male,6.0,2019-03-16 12:27,Secretary_Island/Lake_Sec
Lake_Sec-150419_220001-S840-E852,Male,12.0,2019-04-16 10:14,Secretary_Island/Lake_Sec
Lake_Sec-150419_223002-S571-E580,Female,9.0,2019-04-16 10:39,Secretary_Island/Lake_Sec
Lake_Sec-150419_233002-S258-E265,Male,7.0,2019-04-16 11:34,Secretary_Island/Lake_Sec
Lake_Sec-150419_234502-S768-E788,Male,20.0,2019-04-16 11:57,Secretary_Island/Lake_Sec
Lake_Sec-150518_223002-S222-E246,Male,24.0,2018-05-16 10:33,Secretary_Island/Lake_Sec
Lake_Sec-150518_223002-S267-E283,Male,16.0,2018-05-16 10:34,Secretary_Island/Lake_Sec
Lake_Sec-150518_230002-S595-E619,Male,24.0,2018-05-16 11:09,Secretary_Island/Lake_Sec
Lake_Sec-150518_233002-S279-E295,Male,16.0,2018-05-16 11:34,Secretary_Island/Lake_Sec
Lake_Sec-150518_233002-S7-E25,Male,18.0,2018-05-16 11:30,Secretary_Island/Lake_Sec
Lake_Sec-160318_221502-S752-E758,Male,6.0,2018-03-17 11:27,Secretary_Island/Lake_Sec
Lake_Sec-160318_221502-S761-E770,Male,9.0,2018-03-17 11:27,Secretary_Island/Lake_Sec
Lake_Sec-160318_221502-S773-E779,Male,6.0,2018-03-17 11:27,Secretary_Island/Lake_Sec
Lake_Sec-160318_221502-S783-E790,Male,7.0,2018-03-17 11:28,Secretary_Island/Lake_Sec
Lake_Sec-160318_223002-S868-E886,Male,18.0,2018-03-17 11:44,Secretary_Island/Lake_Sec
Lake_Sec-160318_233002-S125-E138,Male,13.0,2018-03-17 12:32,Secretary_Island/Lake_Sec
Lake_Sec-160318_234502-S773-E789,Male,16.0,2018-03-17 12:57,Secretary_Island/Lake_Sec
Lake_Sec-160319_231502-S544-E560,Male,16.0,2019-03-17 12:24,Secretary_Island/Lake_Sec
Lake_Sec-160319_231502-S608-E626,Male,18.0,2019-03-17 12:25,Secretary_Island/Lake_Sec
Lake_Sec-160319_231502-S774-E786,Male,12.0,2019-03-17 12:27,Secretary_Island/Lake_Sec
Lake_Sec-160419_220001-S250-E270,Male,20.0,2019-04-17 10:04,Secretary_Island/Lake_Sec
Lake_Sec-160419_220001-S742-E758,Male,16.0,2019-04-17 10:12,Secretary_Island/Lake_Sec
Lake_Sec-160419_220001-S85-E98,Male,13.0,2019-04-17 10:01,Secretary_Island/Lake_Sec
Lake_Sec-160419_221502-S557-E578,Male,21.0,2019-04-17 10:24,Secretary_Island/Lake_Sec
Lake_Sec-160419_231502-S1-E7,missing,6.0,2019-04-17 11:15,Secretary_Island/Lake_Sec
Lake_Sec-160419_231502-S13-E22,missing,9.0,2019-04-17 11:15,Secretary_Island/Lake_Sec
Lake_Sec-160419_233002-S116-E137,Male,21.0,2019-04-17 11:31,Secretary_Island/Lake_Sec
Lake_Sec-160419_233002-S72-E90,Male,18.0,2019-04-17 11:31,Secretary_Island/Lake_Sec
Lake_Sec-170319_221502-S671-E678,Male,7.0,2019-03-18 11:26,Secretary_Island/Lake_Sec
Lake_Sec-170319_234502-S231-E241,Male,10.0,2019-03-18 12:48,Secretary_Island/Lake_Sec
Lake_Sec-170319_234502-S666-E673,Male,7.0,2019-03-18 12:56,Secretary_Island/Lake_Sec
Lake_Sec-170419_220001-S170-E180,Male,10.0,2019-04-18 10:02,Secretary_Island/Lake_Sec
Lake_Sec-170419_223002-S613-E623,Male,10.0,2019-04-18 10:40,Secretary_Island/Lake_Sec
Lake_Sec-170419_231502-S441-E456,Male,15.0,2019-04-18 11:22,Secretary_Island/Lake_Sec
Lake_Sec-170419_231502-S827-E837,Male,10.0,2019-04-18 11:28,Secretary_Island/Lake_Sec
Lake_Sec-180319_221502-S746-E753,Male,7.0,2019-03-19 11:27,Secretary_Island/Lake_Sec
Lake_Sec-180319_221502-S824-E837,Male,13.0,2019-03-19 11:28,Secretary_Island/Lake_Sec
Lake_Sec-180319_233002-S802-E817,Male,15.0,2019-03-19 12:43,Secretary_Island/Lake_Sec
Lake_Sec-180419_220001-S830-E846,Male,16.0,2019-04-19 10:13,Secretary_Island/Lake_Sec
Lake_Sec-180419_221502-S208-E224,Male,16.0,2019-04-19 10:18,Secretary_Island/Lake_Sec
Lake_Sec-180419_221502-S404-E411,Male,7.0,2019-04-19 10:21,Secretary_Island/Lake_Sec
Lake_Sec-180419_223002-S205-E212,Female,7.0,2019-04-19 10:33,Secretary_Island/Lake_Sec
Lake_Sec-180419_223002-S766-E788,Male,22.0,2019-04-19 10:42,Secretary_Island/Lake_Sec
Lake_Sec-180419_223002-S87-E100,Male,13.0,2019-04-19 10:31,Secretary_Island/Lake_Sec
Lake_Sec-180419_224502-S449-E457,Female,8.0,2019-04-19 10:52,Secretary_Island/Lake_Sec
Lake_Sec-180419_224502-S850-E863,Male,13.0,2019-04-19 10:59,Secretary_Island/Lake_Sec
Lake_Sec-190319_224502-S167-E183,Male,16.0,2019-03-20 11:47,Secretary_Island/Lake_Sec
Lake_Sec-190319_224502-S342-E352,Male,10.0,2019-03-20 11:50,Secretary_Island/Lake_Sec
Lake_Sec-190319_224502-S720-E744,Male,24.0,2019-03-20 11:57,Secretary_Island/Lake_Sec
Lake_Sec-190319_231502-S333-E340,Male,7.0,2019-03-20 12:20,Secretary_Island/Lake_Sec
Lake_Sec-200319_223002-S654-E676,Male,22.0,2019-03-21 11:40,Secretary_Island/Lake_Sec
Lake_Sec-200319_223002-S683-E693,Male,10.0,2019-03-21 11:41,Secretary_Island/Lake_Sec
Lake_Sec-200319_223002-S713-E725,Male,12.0,2019-03-21 11:41,Secretary_Island/Lake_Sec
Lake_Sec-200319_230002-S14-E30,Male,16.0,2019-03-21 12:00,Secretary_Island/Lake_Sec
Lake_Sec-200319_230002-S438-E457,Male,19.0,2019-03-21 12:07,Secretary_Island/Lake_Sec
Lake_Sec-200319_234502-S421-E436,Male,15.0,2019-03-21 12:52,Secretary_Island/Lake_Sec
Lake_Sec-200319_234502-S701-E714,Male,13.0,2019-03-21 12:56,Secretary_Island/Lake_Sec
Lake_Sec-200419_220001-S825-E835,Male,10.0,2019-04-21 10:13,Secretary_Island/Lake_Sec
Lake_Sec-200419_230002-S159-E183,Male,24.0,2019-04-21 11:02,Secretary_Island/Lake_Sec
Lake_Sec-210318_221502-S54-E76,Male,22.0,2018-03-22 11:15,Secretary_Island/Lake_Sec
Lake_Sec-210318_233002-S32-E38,Male,6.0,2018-03-22 12:30,Secretary_Island/Lake_Sec
Lake_Sec-210319_223002-S85-E106,Male,21.0,2019-03-22 11:31,Secretary_Island/Lake_Sec
Lake_Sec-210319_224502-S620-E632,Male,12.0,2019-03-22 11:55,Secretary_Island/Lake_Sec
Lake_Sec-210319_224502-S638-E644,Male,6.0,2019-03-22 11:55,Secretary_Island/Lake_Sec
Lake_Sec-210319_224502-S749-E759,Male,10.0,2019-03-22 11:57,Secretary_Island/Lake_Sec
Lake_Sec-210319_234502-S870-E880,Male,10.0,2019-03-22 12:59,Secretary_Island/Lake_Sec
Lake_Sec-210419_223002-S429-E438,Male,9.0,2019-04-22 10:37,Secretary_Island/Lake_Sec
Lake_Sec-210419_230002-S623-E650,Male,27.0,2019-04-22 11:10,Secretary_Island/Lake_Sec
Lake_Sec-210419_231502-S345-E352,Male,7.0,2019-04-22 11:20,Secretary_Island/Lake_Sec
Lake_Sec-220318_234502-S811-E832,Male,21.0,2018-03-23 12:58,Secretary_Island/Lake_Sec
Lake_Sec-220319_220001-S482-E500,Male,18.0,2019-03-23 11:08,Secretary_Island/Lake_Sec
Lake_Sec-220319_223002-S141-E159,Male,18.0,2019-03-23 11:32,Secretary_Island/Lake_Sec
Lake_Sec-220319_223002-S315-E325,Male,10.0,2019-03-23 11:35,Secretary_Island/Lake_Sec
Lake_Sec-220319_224502-S51-E61,Male,10.0,2019-03-23 11:45,Secretary_Island/Lake_Sec
Lake_Sec-220319_230002-S142-E166,Male,24.0,2019-03-23 12:02,Secretary_Island/Lake_Sec
Lake_Sec-220319_231502-S480-E498,Male,18.0,2019-03-23 12:23,Secretary_Island/Lake_Sec
Lake_Sec-220319_234502-S28-E48,Male,20.0,2019-03-23 12:45,Secretary_Island/Lake_Sec
Lake_Sec-220418_221502-S874-E884,Male,10.0,2018-04-23 10:29,Secretary_Island/Lake_Sec
Lake_Sec-220418_223002-S790-E797,Male,7.0,2018-04-23 10:43,Secretary_Island/Lake_Sec
Lake_Sec-220418_223002-S839-E854,Male,15.0,2018-04-23 10:44,Secretary_Island/Lake_Sec
Lake_Sec-220418_231502-S189-E204,Male,15.0,2018-04-23 11:18,Secretary_Island/Lake_Sec
Lake_Sec-220419_230002-S421-E428,Male,7.0,2019-04-23 11:07,Secretary_Island/Lake_Sec
Lake_Sec-230318_220001-S239-E252,Male,13.0,2018-03-24 11:04,Secretary_Island/Lake_Sec
Lake_Sec-230319_231502-S88-E94,Male,6.0,2019-03-24 12:16,Secretary_Island/Lake_Sec
Lake_Sec-230319_234502-S296-E309,Male,13.0,2019-03-24 12:49,Secretary_Island/Lake_Sec
Lake_Sec-230419_220001-S64-E74,Male,10.0,2019-04-24 10:01,Secretary_Island/Lake_Sec
Lake_Sec-230419_230002-S16-E31,Male,15.0,2019-04-24 11:00,Secretary_Island/Lake_Sec
Lake_Sec-230419_230002-S191-E209,Male,18.0,2019-04-24 11:03,Secretary_Island/Lake_Sec
Lake_Sec-230419_230002-S7-E13,Male,6.0,2019-04-24 11:00,Secretary_Island/Lake_Sec
Lake_Sec-240318_220001-S114-E130,Male,16.0,2018-03-25 11:01,Secretary_Island/Lake_Sec
Lake_Sec-240318_221502-S359-E372,Male,13.0,2018-03-25 11:21,Secretary_Island/Lake_Sec
Lake_Sec-240318_230002-S542-E555,Male,13.0,2018-03-25 12:09,Secretary_Island/Lake_Sec
Lake_Sec-240318_230002-S603-E616,Male,13.0,2018-03-25 12:10,Secretary_Island/Lake_Sec
Lake_Sec-240418_220001-S172-E182,Male,10.0,2018-04-25 10:02,Secretary_Island/Lake_Sec
Lake_Sec-240419_220001-S100-E113,Male,13.0,2019-04-25 10:01,Secretary_Island/Lake_Sec
Lake_Sec-240419_230002-S176-E200,Male,24.0,2019-04-25 11:02,Secretary_Island/Lake_Sec
Lake_Sec-240419_230002-S382-E395,Male,13.0,2019-04-25 11:06,Secretary_Island/Lake_Sec
Lake_Sec-250318_224502-S198-E208,Male,10.0,2018-03-26 11:48,Secretary_Island/Lake_Sec
Lake_Sec-260319_221502-S324-E337,Male,13.0,2019-03-27 11:20,Secretary_Island/Lake_Sec
Lake_Sec-260418_220001-S175-E188,Male,13.0,2018-04-27 10:02,Secretary_Island/Lake_Sec
Lake_Sec-260418_223002-S234-E247,Male,13.0,2018-04-27 10:33,Secretary_Island/Lake_Sec
Lake_Sec-270319_220001-S81-E102,Male,21.0,2019-03-28 11:01,Secretary_Island/Lake_Sec
Lake_Sec-270319_224502-S213-E220,Male,7.0,2019-03-28 11:48,Secretary_Island/Lake_Sec
Lake_Sec-270319_231502-S210-E226,Male,16.0,2019-03-28 12:18,Secretary_Island/Lake_Sec
Lake_Sec-270319_233002-S241-E257,Male,16.0,2019-03-28 12:34,Secretary_Island/Lake_Sec
Lake_Sec-270319_233002-S405-E421,Male,16.0,2019-03-28 12:36,Secretary_Island/Lake_Sec
Lake_Sec-270319_233002-S455-E468,Male,13.0,2019-03-28 12:37,Secretary_Island/Lake_Sec
Lake_Sec-270319_233002-S471-E477,Male,6.0,2019-03-28 12:37,Secretary_Island/Lake_Sec
Lake_Sec-270319_234502-S547-E560,Male,13.0,2019-03-28 12:54,Secretary_Island/Lake_Sec
Lake_Sec-270418_233002-S455-E478,Male,23.0,2018-04-28 11:37,Secretary_Island/Lake_Sec
Lake_Sec-270418_233002-S492-E498,Male,6.0,2018-04-28 11:38,Secretary_Island/Lake_Sec
Lake_Sec-270419_231502-S875-E885,Male,10.0,2019-04-28 11:29,Secretary_Island/Lake_Sec
Lake_Sec-280319_221502-S356-E380,Male,24.0,2019-03-29 11:20,Secretary_Island/Lake_Sec
Lake_Sec-280319_221502-S797-E806,Male,9.0,2019-03-29 11:28,Secretary_Island/Lake_Sec
Lake_Sec-280319_221502-S819-E837,Male,18.0,2019-03-29 11:28,Secretary_Island/Lake_Sec
Lake_Sec-280319_223002-S36-E55,Male,19.0,2019-03-29 11:30,Secretary_Island/Lake_Sec
Lake_Sec-280319_224502-S157-E169,Male,12.0,2019-03-29 11:47,Secretary_Island/Lake_Sec
Lake_Sec-280319_224502-S172-E178,Male,6.0,2019-03-29 11:47,Secretary_Island/Lake_Sec
Lake_Sec-280319_224502-S196-E211,Male,15.0,2019-03-29 11:48,Secretary_Island/Lake_Sec
Lake_Sec-280319_224502-S426-E444,Male,18.0,2019-03-29 11:52,Secretary_Island/Lake_Sec
Lake_Sec-280319_230002-S679-E685,Female,6.0,2019-03-29 12:11,Secretary_Island/Lake_Sec
Lake_Sec-280319_234502-S581-E588,Male,7.0,2019-03-29 12:54,Secretary_Island/Lake_Sec
Lake_Sec-280319_234502-S622-E630,Male,8.0,2019-03-29 12:55,Secretary_Island/Lake_Sec
Lake_Sec-280418_223002-S670-E688,Male,18.0,2018-04-29 10:41,Secretary_Island/Lake_Sec
Lake_Sec-290318_221502-S328-E340,Male,12.0,2018-03-30 11:20,Secretary_Island/Lake_Sec
Lake_Sec-290318_221502-S351-E358,Male,7.0,2018-03-30 11:20,Secretary_Island/Lake_Sec
Lake_Sec-290319_221502-S478-E487,Male,9.0,2019-03-30 11:23,Secretary_Island/Lake_Sec
Lake_Sec-290319_223002-S735-E760,Male,25.0,2019-03-30 11:42,Secretary_Island/Lake_Sec
Lake_Sec-290319_224502-S365-E375,Male,10.0,2019-03-30 11:51,Secretary_Island/Lake_Sec
Lake_Sec-290319_233002-S408-E421,Male,13.0,2019-03-30 12:36,Secretary_Island/Lake_Sec
Lake_Sec-290419_220001-S820-E830,Male,10.0,2019-04-30 10:13,Secretary_Island/Lake_Sec
Lake_Sec-290419_224502-S760-E787,Male,27.0,2019-04-30 10:57,Secretary_Island/Lake_Sec
Lake_Sec-290419_231502-S796-E818,Male,22.0,2019-04-30 11:28,Secretary_Island/Lake_Sec
Lake_Sec-290419_233002-S258-E276,Male,18.0,2019-04-30 11:34,Secretary_Island/Lake_Sec
Lake_Sec-290419_233002-S582-E592,Male,10.0,2019-04-30 11:39,Secretary_Island/Lake_Sec
Lake_Sec-290419_233002-S676-E700,Male,24.0,2019-04-30 11:41,Secretary_Island/Lake_Sec
Lake_Sec-290419_234502-S373-E383,Female,10.0,2019-04-30 11:51,Secretary_Island/Lake_Sec
Lake_Sec-290419_234502-S383-E396,Male,13.0,2019-04-30 11:51,Secretary_Island/Lake_Sec
Lake_Sec-290419_234502-S868-E880,Male,12.0,2019-04-30 11:59,Secretary_Island/Lake_Sec
Lake_Sec-290419_234502-S883-E893,Female,10.0,2019-04-30 11:59,Secretary_Island/Lake_Sec
Lake_Sec-300319_233002-S617-E630,Male,13.0,2019-03-31 12:40,Secretary_Island/Lake_Sec
Lake_Sec-300418_230002-S542-E553,Male,11.0,2018-05-01 11:09,Secretary_Island/Lake_Sec
Lake_Sec-300418_231502-S93-E100,Male,7.0,2018-05-01 11:16,Secretary_Island/Lake_Sec
Lake_Sec-300418_234502-S106-E133,Male,27.0,2018-05-01 11:46,Secretary_Island/Lake_Sec
Lake_Sec-300418_234502-S752-E768,Male,16.0,2018-05-01 11:57,Secretary_Island/Lake_Sec
Lake_Sec-300419_221502-S885-E898,Male,13.0,2019-05-01 10:29,Secretary_Island/Lake_Sec
Lake_Sec-300419_223002-S1-E12,Male,11.0,2019-05-01 10:30,Secretary_Island/Lake_Sec
Lake_Sec-300419_223002-S104-E117,Male,13.0,2019-05-01 10:31,Secretary_Island/Lake_Sec
Lake_Sec-300419_224502-S22-E32,Male,10.0,2019-05-01 10:45,Secretary_Island/Lake_Sec
Lake_Sec-300419_224502-S50-E57,Male,7.0,2019-05-01 10:45,Secretary_Island/Lake_Sec
Lake_Sec-300419_230002-S852-E870,Male,18.0,2019-05-01 11:14,Secretary_Island/Lake_Sec
Lake_Sec-300419_231502-S1-E6,Male,5.0,2019-05-01 11:15,Secretary_Island/Lake_Sec
Lake_Sec-300419_234502-S871-E889,Male,18.0,2019-05-01 11:59,Secretary_Island/Lake_Sec
Lake_Sec-310318_231502-S290-E306,Male,16.0,2018-04-01 11:19,Secretary_Island/Lake_Sec
Marley-010518_223002-S882-E889,Male,7.0,2018-05-02 10:44,Secretary_Island/Marley
Marley-020519_231502-S206-E230,Male,24.0,2019-05-03 11:18,Secretary_Island/Marley
Marley-020519_233002-S221-E242,Male,21.0,2019-05-03 11:33,Secretary_Island/Marley
Marley-040419_233002-S21-E39,Male,18.0,2019-04-05 12:30,Secretary_Island/Marley
Marley-040518_220001-S187-E194,Male,7.0,2018-05-05 10:03,Secretary_Island/Marley
Marley-040518_220001-S204-E211,Male,7.0,2018-05-05 10:03,Secretary_Island/Marley
Marley-040518_220001-S21-E27,Male,6.0,2018-05-05 10:00,Secretary_Island/Marley
Marley-040518_220001-S30-E48,Male,18.0,2018-05-05 10:00,Secretary_Island/Marley
Marley-040518_220001-S402-E417,Male,15.0,2018-05-05 10:06,Secretary_Island/Marley
Marley-040518_220001-S425-E435,Male,10.0,2018-05-05 10:07,Secretary_Island/Marley
Marley-040518_221502-S418-E433,Male,15.0,2018-05-05 10:22,Secretary_Island/Marley
Marley-040518_221502-S436-E442,Male,6.0,2018-05-05 10:22,Secretary_Island/Marley
Marley-040518_230002-S661-E688,Male,27.0,2018-05-05 11:11,Secretary_Island/Marley
Marley-050519_221502-S864-E873,Male,9.0,2019-05-06 10:29,Secretary_Island/Marley
Marley-060418_233002-S496-E523,Male,27.0,2018-04-07 11:38,Secretary_Island/Marley
Marley-070418_234502-S630-E654,Male,24.0,2018-04-08 11:55,Secretary_Island/Marley
Marley-080518_221502-S98-E104,Male,6.0,2018-05-09 10:16,Secretary_Island/Marley
Marley-080518_234501-S564-E573,Male,9.0,2018-05-09 11:54,Secretary_Island/Marley
Marley-090419_223002-S319-E335,Male,16.0,2019-04-10 10:35,Secretary_Island/Marley
Marley-100519_221502-S364-E382,Male,18.0,2019-05-11 10:21,Secretary_Island/Marley
Marley-110518_224502-S438-E454,Male,16.0,2018-05-12 10:52,Secretary_Island/Marley
Marley-110518_230002-S644-E650,Male,6.0,2018-05-12 11:10,Secretary_Island/Marley
Marley-110518_230002-S656-E665,Male,9.0,2018-05-12 11:10,Secretary_Island/Marley
Marley-110518_231502-S335-E344,Male,9.0,2018-05-12 11:20,Secretary_Island/Marley
Marley-110518_234502-S519-E531,Male,12.0,2018-05-12 11:53,Secretary_Island/Marley
Marley-110519_223002-S42-E60,Male,18.0,2019-05-12 10:30,Secretary_Island/Marley
Marley-120418_230002-S135-E151,Male,16.0,2018-04-13 11:02,Secretary_Island/Marley
Marley-120419_230002-S307-E313,Male,6.0,2019-04-13 11:05,Secretary_Island/Marley
Marley-130418_230002-S542-E549,Female,7.0,2018-04-14 11:09,Secretary_Island/Marley
Marley-130418_230002-S554-E561,Female,7.0,2018-04-14 11:09,Secretary_Island/Marley
Marley-130419_231502-S211-E224,Male,13.0,2019-04-14 11:18,Secretary_Island/Marley
Marley-130519_220001-S147-E180,Male,33.0,2019-05-14 10:02,Secretary_Island/Marley
Marley-130519_233002-S868-E895,Male,27.0,2019-05-14 11:44,Secretary_Island/Marley
Marley-140318_233002-S139-E146,Male,7.0,2018-03-15 12:32,Secretary_Island/Marley
Marley-140419_223002-S500-E518,Male,18.0,2019-04-15 10:38,Secretary_Island/Marley
Marley-150518_230002-S734-E755,Male,21.0,2018-05-16 11:12,Secretary_Island/Marley
Marley-180419_231502-S435-E471,Male,36.0,2019-04-19 11:22,Secretary_Island/Marley
Marley-180419_231502-S715-E742,Male,27.0,2019-04-19 11:26,Secretary_Island/Marley
Marley-180419_233002-S213-E237,Male,24.0,2019-04-19 11:33,Secretary_Island/Marley
Marley-190419_220001-S161-E167,Male,6.0,2019-04-20 10:02,Secretary_Island/Marley
Marley-190419_231502-S130-E136,Male,6.0,2019-04-20 11:17,Secretary_Island/Marley
Marley-190419_231502-S142-E148,Male,6.0,2019-04-20 11:17,Secretary_Island/Marley
Marley-190419_231502-S46-E73,Male,27.0,2019-04-20 11:15,Secretary_Island/Marley
Marley-200319_231502-S228-E241,Male,13.0,2019-03-21 12:18,Secretary_Island/Marley
Marley-200418_221502-S798-E805,Male,7.0,2018-04-21 10:28,Secretary_Island/Marley
Marley-200419_220001-S353-E374,Female,21.0,2019-04-21 10:05,Secretary_Island/Marley
Marley-200419_220001-S374-E401,Male,27.0,2019-04-21 10:06,Secretary_Island/Marley
Marley-200419_221502-S428-E443,Male,15.0,2019-04-21 10:22,Secretary_Island/Marley
Marley-200419_221502-S444-E459,Female,15.0,2019-04-21 10:22,Secretary_Island/Marley
Marley-200419_221502-S486-E498,Male,12.0,2019-04-21 10:23,Secretary_Island/Marley
Marley-210319_221502-S598-E609,Male,11.0,2019-03-22 11:25,Secretary_Island/Marley
Marley-210419_230002-S237-E267,Male,30.0,2019-04-22 11:03,Secretary_Island/Marley
Marley-210419_230002-S272-E284,Male,12.0,2019-04-22 11:04,Secretary_Island/Marley
Marley-210419_230002-S287-E299,Male,12.0,2019-04-22 11:04,Secretary_Island/Marley
Marley-220319_221502-S474-E501,Male,27.0,2019-03-23 11:22,Secretary_Island/Marley
Marley-230419_220001-S475-E499,Male,24.0,2019-04-24 10:07,Secretary_Island/Marley
Marley-230419_224502-S478-E508,Male,30.0,2019-04-24 10:53,Secretary_Island/Marley
Marley-230419_224502-S525-E546,Male,21.0,2019-04-24 10:53,Secretary_Island/Marley
Marley-230419_224502-S865-E889,Male,24.0,2019-04-24 10:59,Secretary_Island/Marley
Marley-230419_230002-S201-E225,Male,24.0,2019-04-24 11:03,Secretary_Island/Marley
Marley-240319_233002-S149-E166,Male,17.0,2019-03-25 12:32,Secretary_Island/Marley
Marley-240418_224502-S732-E745,Male,13.0,2018-04-25 10:57,Secretary_Island/Marley
Marley-240418_230002-S142-E152,Male,10.0,2018-04-25 11:02,Secretary_Island/Marley
Marley-240418_230002-S826-E847,Male,21.0,2018-04-25 11:13,Secretary_Island/Marley
Marley-240418_231502-S891-E898,Male,7.0,2018-04-25 11:29,Secretary_Island/Marley
Marley-240418_233002-S1-E6,Male,5.0,2018-04-25 11:30,Secretary_Island/Marley
Marley-240418_233002-S123-E130,Male,7.0,2018-04-25 11:32,Secretary_Island/Marley
Marley-240418_234502-S23-E37,Male,14.0,2018-04-25 11:45,Secretary_Island/Marley
Marley-240419_224502-S432-E468,Male,36.0,2019-04-25 10:52,Secretary_Island/Marley
Marley-240419_224502-S467-E476,Female,9.0,2019-04-25 10:52,Secretary_Island/Marley
Marley-240419_224502-S474-E492,Male,18.0,2019-04-25 10:52,Secretary_Island/Marley
Marley-240419_233002-S135-E162,Male,27.0,2019-04-25 11:32,Secretary_Island/Marley
Marley-250419_234502-S794-E801,Male,7.0,2019-04-26 11:58,Secretary_Island/Marley
Marley-250419_234502-S865-E889,Male,24.0,2019-04-26 11:59,Secretary_Island/Marley
Marley-270319_231502-S855-E891,Male,36.0,2019-03-28 12:29,Secretary_Island/Marley
Marley-270319_233002-S418-E430,Female,12.0,2019-03-28 12:37,Secretary_Island/Marley
Marley-270319_234502-S490-E496,Male,6.0,2019-03-28 12:53,Secretary_Island/Marley
Marley-270419_223002-S817-E826,Male,9.0,2019-04-28 10:43,Secretary_Island/Marley
Marley-270419_223002-S857-E881,Male,24.0,2019-04-28 10:44,Secretary_Island/Marley
Marley-270419_231502-S437-E443,Male,6.0,2019-04-28 11:22,Secretary_Island/Marley
Marley-270419_231502-S446-E458,Male,12.0,2019-04-28 11:22,Secretary_Island/Marley
Marley-280318_221502-S520-E548,Male,28.0,2018-03-29 11:23,Secretary_Island/Marley
Marley-280319_220001-S358-E373,Male,15.0,2019-03-29 11:05,Secretary_Island/Marley
Marley-280419_230002-S83-E113,Male,30.0,2019-04-29 11:01,Secretary_Island/Marley
Marley-280419_231502-S534-E558,Male,24.0,2019-04-29 11:23,Secretary_Island/Marley
Marley-290319_224502-S479-E485,Male,6.0,2019-03-30 11:53,Secretary_Island/Marley
Marley-300418_220001-S376-E383,Male,7.0,2018-05-01 10:06,Secretary_Island/Marley
Marley-300418_221502-S11-E24,Male,13.0,2018-05-01 10:15,Secretary_Island/Marley
Marley-300418_221502-S204-E228,Male,24.0,2018-05-01 10:18,Secretary_Island/Marley
Marley-300418_221502-S243-E267,Male,24.0,2018-05-01 10:19,Secretary_Island/Marley
Marley-300418_221502-S334-E344,Male,10.0,2018-05-01 10:20,Secretary_Island/Marley
Marley-300418_221502-S350-E357,Male,7.0,2018-05-01 10:20,Secretary_Island/Marley
Marley-300418_221502-S435-E441,Male,6.0,2018-05-01 10:22,Secretary_Island/Marley
Marley-300418_221502-S723-E738,Male,15.0,2018-05-01 10:27,Secretary_Island/Marley
Marley-300418_221502-S750-E756,Male,6.0,2018-05-01 10:27,Secretary_Island/Marley
