File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Marley-240318_224502-S194-E206,Junk,,Marley-240318_224502-S194-E206.png (https://dl.airtable.com/.attachments/5f7968f0eedec580751ec6fbdb35757b/5554e7bc/Marley-240318_224502-S194-E206.png),Marley-240318_224502-S194-E206.wav (https://dl.airtable.com/.attachments/2df1d4b50b2d551f233a208b9dfca244/4e1d5f1f/Marley-240318_224502-S194-E206.wav),Male,12.0,2018-03-25 11:48,Secretary_Island/Marley,
Marley-240318_224502-S213-E220,Junk,,Marley-240318_224502-S213-E220.png (https://dl.airtable.com/.attachments/a5f77c13571ebf8a478dece8c6ef85c7/f3d76212/Marley-240318_224502-S213-E220.png),Marley-240318_224502-S213-E220.wav (https://dl.airtable.com/.attachments/957935808d19c9e050349ce924c8b39d/3632a604/Marley-240318_224502-S213-E220.wav),Male,7.0,2018-03-25 11:48,Secretary_Island/Marley,
Marley-240318_224502-S332-E366,Junk,,Marley-240318_224502-S332-E366.png (https://dl.airtable.com/.attachments/6999ae148811477bb09346e5db253b6e/4cedd401/Marley-240318_224502-S332-E366.png),Marley-240318_224502-S332-E366.wav (https://dl.airtable.com/.attachments/5f7ffd4ee1d5142bb1eae14cc0500197/a3c5d758/Marley-240318_224502-S332-E366.wav),Male,34.0,2018-03-25 11:50,Secretary_Island/Marley,
Marley-240318_224502-S383-E390,Junk,,Marley-240318_224502-S383-E390.png (https://dl.airtable.com/.attachments/7dab0a273d00a90a4a38d9b6ead2d5d4/2b86f8a1/Marley-240318_224502-S383-E390.png),Marley-240318_224502-S383-E390.wav (https://dl.airtable.com/.attachments/c595fe43511dde925b9178426627c02b/bf39b066/Marley-240318_224502-S383-E390.wav),Male,7.0,2018-03-25 11:51,Secretary_Island/Marley,
Marley-240318_224502-S392-E399,Junk,,Marley-240318_224502-S392-E399.png (https://dl.airtable.com/.attachments/205d9c000aadb8273232172313d5e338/e19a9f16/Marley-240318_224502-S392-E399.png),Marley-240318_224502-S392-E399.wav (https://dl.airtable.com/.attachments/4a6cbe44b64700d94437a0970ddf9789/1f86d10a/Marley-240318_224502-S392-E399.wav),Male,7.0,2018-03-25 11:51,Secretary_Island/Marley,
Marley-240318_224502-S406-E416,Junk,,Marley-240318_224502-S406-E416.png (https://dl.airtable.com/.attachments/5bfe4a2333520eaaf4797bd6360e1724/14abcd03/Marley-240318_224502-S406-E416.png),Marley-240318_224502-S406-E416.wav (https://dl.airtable.com/.attachments/ee492f7ac7b409a1d3cbf1e777c21067/c119b068/Marley-240318_224502-S406-E416.wav),Male,10.0,2018-03-25 11:51,Secretary_Island/Marley,
Marley-240318_224502-S463-E470,Junk,,Marley-240318_224502-S463-E470.png (https://dl.airtable.com/.attachments/09e9b8233d3f7eec76e0d31b2cb60855/12d2a3b1/Marley-240318_224502-S463-E470.png),Marley-240318_224502-S463-E470.wav (https://dl.airtable.com/.attachments/10aa0deba9a701c1cf20ae5e60150a3b/6352eaf0/Marley-240318_224502-S463-E470.wav),Male,7.0,2018-03-25 11:52,Secretary_Island/Marley,
Crossroad-100519_231502-S258-E271,Junk,,Crossroad-100519_231502-S258-E271.png (https://dl.airtable.com/.attachments/bac4cf6458a8bea03498fa5b92b64a4e/b7851f04/Crossroad-100519_231502-S258-E271.png),Crossroad-100519_231502-S258-E271.wav (https://dl.airtable.com/.attachments/e3094dc6039a9694ff050cfca82a0127/83528f68/Crossroad-100519_231502-S258-E271.wav),Male,13.0,2019-05-11 11:19,Secretary_Island/Crossroad,
Crossroad-100519_231502-S643-E650,Junk,,Crossroad-100519_231502-S643-E650.png (https://dl.airtable.com/.attachments/be15de2213a90da6b7b5a012f44c9998/7a593125/Crossroad-100519_231502-S643-E650.png),Crossroad-100519_231502-S643-E650.wav (https://dl.airtable.com/.attachments/23652288f55337792a93e726f846b791/f9d14919/Crossroad-100519_231502-S643-E650.wav),Male,7.0,2019-05-11 11:25,Secretary_Island/Crossroad,
Crossroad-100519_231502-S807-E814,Junk,,Crossroad-100519_231502-S807-E814.png (https://dl.airtable.com/.attachments/3a1e6b5180eea268573ff92bd94ce433/8b8a4b22/Crossroad-100519_231502-S807-E814.png),Crossroad-100519_231502-S807-E814.wav (https://dl.airtable.com/.attachments/eb6326c86c393c0f05b89a0e1b4bfa1f/5776dae2/Crossroad-100519_231502-S807-E814.wav),Male,7.0,2019-05-11 11:28,Secretary_Island/Crossroad,
Crossroad-100519_234502-S139-E146,Junk,,Crossroad-100519_234502-S139-E146.png (https://dl.airtable.com/.attachments/d497fa614ee1a52a12ae260246a48f17/d8c83731/Crossroad-100519_234502-S139-E146.png),Crossroad-100519_234502-S139-E146.wav (https://dl.airtable.com/.attachments/1545199e40dad2434531b9736c08e6d2/70dfdad6/Crossroad-100519_234502-S139-E146.wav),Male,7.0,2019-05-11 11:47,Secretary_Island/Crossroad,
Crossroad-110320_220001-S534-E541,Junk,,Crossroad-110320_220001-S534-E541.png (https://dl.airtable.com/.attachments/b43497f7daa6a7621a5c41b7c1a24074/740021f2/Crossroad-110320_220001-S534-E541.png),Crossroad-110320_220001-S534-E541.wav (https://dl.airtable.com/.attachments/3ace52fc8be102ef3dda6efcfe3fbf1a/51f83765/Crossroad-110320_220001-S534-E541.wav),Female,7.0,2020-03-12 11:08,Secretary_Island/Crossroad,
Crossroad-110320_220001-S584-E594,Junk,,Crossroad-110320_220001-S584-E594.png (https://dl.airtable.com/.attachments/9a6fa930b0029654b95fa5214d787a91/a500a7fa/Crossroad-110320_220001-S584-E594.png),Crossroad-110320_220001-S584-E594.wav (https://dl.airtable.com/.attachments/d00544416c3a49ccd3176470a1b61dd2/fbdc1ea0/Crossroad-110320_220001-S584-E594.wav),Male,10.0,2020-03-12 11:09,Secretary_Island/Crossroad,
Crossroad-110320_221503-S282-E289,Kiwi,,Crossroad-110320_221503-S282-E289.png (https://dl.airtable.com/.attachments/feb685cbd1e8e487ef2577f664a4e7b7/05e50141/Crossroad-110320_221503-S282-E289.png),Crossroad-110320_221503-S282-E289.wav (https://dl.airtable.com/.attachments/22e9b03a9534249078af4b3155b34dd2/f40978fa/Crossroad-110320_221503-S282-E289.wav),Female,7.0,2020-03-12 11:19,Secretary_Island/Crossroad,
Crossroad-110320_221503-S307-E325,Kiwi,,Crossroad-110320_221503-S307-E325.png (https://dl.airtable.com/.attachments/614e236b364d861d081c6d5f337dfbf5/e3968af5/Crossroad-110320_221503-S307-E325.png),Crossroad-110320_221503-S307-E325.wav (https://dl.airtable.com/.attachments/63571f671f73b55c807988aa84fd050a/488950b0/Crossroad-110320_221503-S307-E325.wav),Male,18.0,2020-03-12 11:20,Secretary_Island/Crossroad,
Crossroad-110320_221503-S710-E717,Junk,,Crossroad-110320_221503-S710-E717.png (https://dl.airtable.com/.attachments/55b1a51a5be4ec58befa4aa4000f709f/603b3e15/Crossroad-110320_221503-S710-E717.png),Crossroad-110320_221503-S710-E717.wav (https://dl.airtable.com/.attachments/88bf3aaeac09886655fe4a6d73d4d4b6/980bd6ac/Crossroad-110320_221503-S710-E717.wav),Male,7.0,2020-03-12 11:26,Secretary_Island/Crossroad,
Crossroad-110320_223002-S389-E396,Kiwi,,Crossroad-110320_223002-S389-E396.png (https://dl.airtable.com/.attachments/2d37dfec1e0ee591a962cd4c1f1e00ea/27f9b928/Crossroad-110320_223002-S389-E396.png),Crossroad-110320_223002-S389-E396.wav (https://dl.airtable.com/.attachments/af3d2b18ba0b1ed89fc9e25699cf537b/311e6538/Crossroad-110320_223002-S389-E396.wav),Male,7.0,2020-03-12 11:36,Secretary_Island/Crossroad,
Lake_Sec-160419_220001-S250-E270,Kiwi,,Lake_Sec-160419_220001-S250-E270.png (https://dl.airtable.com/.attachments/a235357018c1e88b76a5960ea8b840ed/fa83d261/Lake_Sec-160419_220001-S250-E270.png),Lake_Sec-160419_220001-S250-E270.wav (https://dl.airtable.com/.attachments/4ab251b9f45c66680e9a33d1ce59de0a/23d99f83/Lake_Sec-160419_220001-S250-E270.wav),Male,20.0,2019-04-17 10:04,Secretary_Island/Lake_Sec,
Lake_Sec-160419_220001-S742-E758,Kiwi,,Lake_Sec-160419_220001-S742-E758.png (https://dl.airtable.com/.attachments/dd75893e13531644cbd3b677e0724e92/929729fd/Lake_Sec-160419_220001-S742-E758.png),Lake_Sec-160419_220001-S742-E758.wav (https://dl.airtable.com/.attachments/b8d89cc14566de01344e3a51a189e8d4/28d77249/Lake_Sec-160419_220001-S742-E758.wav),Male,16.0,2019-04-17 10:12,Secretary_Island/Lake_Sec,
Lake_Sec-160419_221502-S386-E399,Junk,,Lake_Sec-160419_221502-S386-E399.png (https://dl.airtable.com/.attachments/176717604b38c2964edcc079e89edf14/a821b9c4/Lake_Sec-160419_221502-S386-E399.png),Lake_Sec-160419_221502-S386-E399.wav (https://dl.airtable.com/.attachments/4830656d4aa6b09b5cd80248ff4ca40f/538f11e3/Lake_Sec-160419_221502-S386-E399.wav),Male,13.0,2019-04-17 10:21,Secretary_Island/Lake_Sec,
Lake_Sec-160419_221502-S557-E578,Kiwi,,Lake_Sec-160419_221502-S557-E578.png (https://dl.airtable.com/.attachments/97a8b5c12f24eb8d9600fd3e38d0cc6f/b096cadd/Lake_Sec-160419_221502-S557-E578.png),Lake_Sec-160419_221502-S557-E578.wav (https://dl.airtable.com/.attachments/40ebe29e08c1bfc6ff7bbd238cfa4914/d2c7298f/Lake_Sec-160419_221502-S557-E578.wav),Male,21.0,2019-04-17 10:24,Secretary_Island/Lake_Sec,
Lake_Sec-160419_223002-S502-E509,Junk,,Lake_Sec-160419_223002-S502-E509.png (https://dl.airtable.com/.attachments/8c7c0d4edde642a0790a86eb56c8a143/036c1e1e/Lake_Sec-160419_223002-S502-E509.png),Lake_Sec-160419_223002-S502-E509.wav (https://dl.airtable.com/.attachments/d9d5bfc863f615cf507bf12220dbfe30/a1c0635a/Lake_Sec-160419_223002-S502-E509.wav),Male,7.0,2019-04-17 10:38,Secretary_Island/Lake_Sec,
Lake_Sec-160419_224502-S3-E9,Junk,,Lake_Sec-160419_224502-S3-E9.png (https://dl.airtable.com/.attachments/5bc952f5d0a937183c7ce0e7b233ef04/ec1d997b/Lake_Sec-160419_224502-S3-E9.png),Lake_Sec-160419_224502-S3-E9.wav (https://dl.airtable.com/.attachments/7c687e364ed06315f680d780b0835ce5/b24d8658/Lake_Sec-160419_224502-S3-E9.wav),Male,6.0,2019-04-17 10:45,Secretary_Island/Lake_Sec,
Lake_Sec-160419_224502-S215-E221,Junk,,Lake_Sec-160419_224502-S215-E221.png (https://dl.airtable.com/.attachments/4b3cd52d9b9c2af5cdac815d8fa4648b/e6d7293e/Lake_Sec-160419_224502-S215-E221.png),Lake_Sec-160419_224502-S215-E221.wav (https://dl.airtable.com/.attachments/4e64dd69c9a806f48bd895b3457c7e01/5198b603/Lake_Sec-160419_224502-S215-E221.wav),Male,6.0,2019-04-17 10:48,Secretary_Island/Lake_Sec,
Lake_Sec-160419_224502-S274-E281,Junk,,Lake_Sec-160419_224502-S274-E281.png (https://dl.airtable.com/.attachments/f96ddb80128c7b29aaf2b3e54590783a/5e20ac22/Lake_Sec-160419_224502-S274-E281.png),Lake_Sec-160419_224502-S274-E281.wav (https://dl.airtable.com/.attachments/edb931b4d8f51701788a7387c9a7c71c/e7250f74/Lake_Sec-160419_224502-S274-E281.wav),Male,7.0,2019-04-17 10:49,Secretary_Island/Lake_Sec,
Lake_Sec-160419_224502-S310-E326,Junk,,Lake_Sec-160419_224502-S310-E326.png (https://dl.airtable.com/.attachments/e9e2b7c9266bb62a7b5d6bea7e76fd46/f4d0cf17/Lake_Sec-160419_224502-S310-E326.png),Lake_Sec-160419_224502-S310-E326.wav (https://dl.airtable.com/.attachments/beda7101c1f28e77705c657cecb6c68c/0c2026db/Lake_Sec-160419_224502-S310-E326.wav),Male,16.0,2019-04-17 10:50,Secretary_Island/Lake_Sec,
Lake_Sec-160419_224502-S375-E385,Junk,,Lake_Sec-160419_224502-S375-E385.png (https://dl.airtable.com/.attachments/7eac85707c4e5966dddf93c1094aa701/ff99216e/Lake_Sec-160419_224502-S375-E385.png),Lake_Sec-160419_224502-S375-E385.wav (https://dl.airtable.com/.attachments/51bca5083c2c02fb5c1c4f54d786255b/fe88fe07/Lake_Sec-160419_224502-S375-E385.wav),Male,10.0,2019-04-17 10:51,Secretary_Island/Lake_Sec,
Crossroad-110519_223002-S118-E134,Junk,,Crossroad-110519_223002-S118-E134.png (https://dl.airtable.com/.attachments/e1c52ab9405069c84cc62adcfb5a89d5/2d4ff4df/Crossroad-110519_223002-S118-E134.png),Crossroad-110519_223002-S118-E134.wav (https://dl.airtable.com/.attachments/b4bd5a11c7af287e22ca629160f4aced/294d4219/Crossroad-110519_223002-S118-E134.wav),Male,16.0,2019-05-12 10:32,Secretary_Island/Crossroad,
Crossroad-110519_224502-S73-E80,Junk,,Crossroad-110519_224502-S73-E80.png (https://dl.airtable.com/.attachments/661d60a7f1ac5d2f54e2f3b9da7a4cc7/aa8a50d9/Crossroad-110519_224502-S73-E80.png),Crossroad-110519_224502-S73-E80.wav (https://dl.airtable.com/.attachments/dc1fc74184e9b123546818ff2fd2bde7/06f3e9e2/Crossroad-110519_224502-S73-E80.wav),Male,7.0,2019-05-12 10:46,Secretary_Island/Crossroad,
Crossroad-110519_230002-S417-E426,Junk,,Crossroad-110519_230002-S417-E426.png (https://dl.airtable.com/.attachments/50ef57f200ec783e89a3f4827ed4bd83/941a4443/Crossroad-110519_230002-S417-E426.png),Crossroad-110519_230002-S417-E426.wav (https://dl.airtable.com/.attachments/3bec69bc220dc1e09338d80f468bbf04/84e4a264/Crossroad-110519_230002-S417-E426.wav),Male,9.0,2019-05-12 11:06,Secretary_Island/Crossroad,
Crossroad-110519_231502-S446-E456,Junk,,Crossroad-110519_231502-S446-E456.png (https://dl.airtable.com/.attachments/55489b8b85f961723cc2b8c76d476f3d/578f29f2/Crossroad-110519_231502-S446-E456.png),Crossroad-110519_231502-S446-E456.wav (https://dl.airtable.com/.attachments/26872e81b4f72212ea8d13ade0dfdc48/0405238b/Crossroad-110519_231502-S446-E456.wav),Female,10.0,2019-05-12 11:22,Secretary_Island/Crossroad,
Crossroad-110519_231502-S477-E492,Kiwi,,Crossroad-110519_231502-S477-E492.png (https://dl.airtable.com/.attachments/8526ca6bd0ddef0816242f4f1aa57871/bfec07df/Crossroad-110519_231502-S477-E492.png),Crossroad-110519_231502-S477-E492.wav (https://dl.airtable.com/.attachments/217d19a48918735ebb28d884d98ca482/b6db2736/Crossroad-110519_231502-S477-E492.wav),Male,15.0,2019-05-12 11:22,Secretary_Island/Crossroad,
Crossroad-110519_231502-S676-E683,Junk,,Crossroad-110519_231502-S676-E683.png (https://dl.airtable.com/.attachments/f769cae7f8499cd09a3a28b1d198f0ee/334ffe9e/Crossroad-110519_231502-S676-E683.png),Crossroad-110519_231502-S676-E683.wav (https://dl.airtable.com/.attachments/c677d158abcdaf67a4ecdf58fbb8875c/3761b3fd/Crossroad-110519_231502-S676-E683.wav),Male,7.0,2019-05-12 11:26,Secretary_Island/Crossroad,
Crossroad-110519_233002-S436-E443,Junk,,Crossroad-110519_233002-S436-E443.png (https://dl.airtable.com/.attachments/e7310c584833606cfb27ee731cce5bb1/243d5992/Crossroad-110519_233002-S436-E443.png),Crossroad-110519_233002-S436-E443.wav (https://dl.airtable.com/.attachments/9a829a128683c4e978495fb5d8f1eb93/e5c2e69d/Crossroad-110519_233002-S436-E443.wav),Male,7.0,2019-05-12 11:37,Secretary_Island/Crossroad,
Crossroad-120320_221502-S266-E273,Kiwi,,Crossroad-120320_221502-S266-E273.png (https://dl.airtable.com/.attachments/2021785a15a53d7299a15e2d6490cda9/4589866a/Crossroad-120320_221502-S266-E273.png),Crossroad-120320_221502-S266-E273.wav (https://dl.airtable.com/.attachments/d904771ff8c48ac91228aaf986eb1b60/7377ad49/Crossroad-120320_221502-S266-E273.wav),Male,7.0,2020-03-13 11:19,Secretary_Island/Crossroad,
Crossroad-120320_223002-S301-E325,Kiwi,,Crossroad-120320_223002-S301-E325.png (https://dl.airtable.com/.attachments/65ffa8d810b0bcb3567596bd4275f302/8f351554/Crossroad-120320_223002-S301-E325.png),Crossroad-120320_223002-S301-E325.wav (https://dl.airtable.com/.attachments/dc30bc6dcf876d5f17683c0880fea27c/cc42f566/Crossroad-120320_223002-S301-E325.wav),Male,24.0,2020-03-13 11:35,Secretary_Island/Crossroad,
Crossroad-120320_224502-S522-E532,Kiwi,,Crossroad-120320_224502-S522-E532.png (https://dl.airtable.com/.attachments/1faeb4248844b5e30b27f752bde578ba/fd5d013e/Crossroad-120320_224502-S522-E532.png),Crossroad-120320_224502-S522-E532.wav (https://dl.airtable.com/.attachments/6177026baad808c16ca00f9063f375c9/84697f58/Crossroad-120320_224502-S522-E532.wav),Female,10.0,2020-03-13 11:53,Secretary_Island/Crossroad,
Grono-060519_231502-S205-E235,Kiwi,"Nice, close male",Grono-060519_231502-S205-E235.png (https://dl.airtable.com/.attachments/b2de5cbcc22c1f30cc2ccae4a3d71389/92c5081a/Grono-060519_231502-S205-E235.png),Grono-060519_231502-S205-E235.wav (https://dl.airtable.com/.attachments/4f26fd033706563ae66aa693d41e19eb/f8060030/Grono-060519_231502-S205-E235.wav),Male,30.0,2019-05-07 11:18,Secretary_Island/Grono,
Grono-070419_220001-S239-E246,Junk,Not sure,Grono-070419_220001-S239-E246.png (https://dl.airtable.com/.attachments/b77586f1266df08fc27b6c3c28e558fe/be66f58c/Grono-070419_220001-S239-E246.png),Grono-070419_220001-S239-E246.wav (https://dl.airtable.com/.attachments/5f683850816d94e4c6ce2d547bc00c47/cc374121/Grono-070419_220001-S239-E246.wav),Male,7.0,2019-04-08 10:04,Secretary_Island/Grono,
Grono-070419_220001-S255-E262,Junk,not sure,Grono-070419_220001-S255-E262.png (https://dl.airtable.com/.attachments/6ca23cc0a1eec73ca97fbef35df65245/1e24e0ad/Grono-070419_220001-S255-E262.png),Grono-070419_220001-S255-E262.wav (https://dl.airtable.com/.attachments/c0dc8bc8de37eb667771649b080c6bc5/304e9547/Grono-070419_220001-S255-E262.wav),Male,7.0,2019-04-08 10:04,Secretary_Island/Grono,
Grono-070419_221503-S82-E95,Kiwi,,Grono-070419_221503-S82-E95.png (https://dl.airtable.com/.attachments/4e2f4675cb142bac89e36f9426f03039/d0357aa3/Grono-070419_221503-S82-E95.png),Grono-070419_221503-S82-E95.wav (https://dl.airtable.com/.attachments/85604ecd0849455404fce3cee02d6a16/62caecb4/Grono-070419_221503-S82-E95.wav),Male,13.0,2019-04-08 10:16,Secretary_Island/Grono,
Grono-070419_221503-S136-E148,Kiwi,,Grono-070419_221503-S136-E148.png (https://dl.airtable.com/.attachments/cf36dcd05e184f5a58f54a59c7b5b438/927a0f28/Grono-070419_221503-S136-E148.png),Grono-070419_221503-S136-E148.wav (https://dl.airtable.com/.attachments/292f2e784bdeed14bede29856b666523/d4d8af1e/Grono-070419_221503-S136-E148.wav),Male,12.0,2019-04-08 10:17,Secretary_Island/Grono,
Grono-070419_221503-S166-E196,Kiwi,Duet,Grono-070419_221503-S166-E196.png (https://dl.airtable.com/.attachments/5c7ef3d089d23d173bab19150e5f5a42/46f55e7f/Grono-070419_221503-S166-E196.png),Grono-070419_221503-S166-E196.wav (https://dl.airtable.com/.attachments/47194c0a33accc231d39b2842582ace1/3324d28c/Grono-070419_221503-S166-E196.wav),Male,30.0,2019-04-08 10:17,Secretary_Island/Grono,
Grono-070419_221503-S609-E624,Junk,,Grono-070419_221503-S609-E624.png (https://dl.airtable.com/.attachments/0089e59c1b6c6694fb39ef7ba6c8d159/b926a43a/Grono-070419_221503-S609-E624.png),Grono-070419_221503-S609-E624.wav (https://dl.airtable.com/.attachments/b3f23f32ed594e49e245ae607d1f1261/4aa0cd42/Grono-070419_221503-S609-E624.wav),Male,15.0,2019-04-08 10:25,Secretary_Island/Grono,
Grono-070419_223003-S183-E190,Junk,,Grono-070419_223003-S183-E190.png (https://dl.airtable.com/.attachments/515b68a878ea5efbf71f663489e09a76/a7b01928/Grono-070419_223003-S183-E190.png),Grono-070419_223003-S183-E190.wav (https://dl.airtable.com/.attachments/4f9599a766a2d8b6304ba86083ed575b/90f90ba1/Grono-070419_223003-S183-E190.wav),Male,7.0,2019-04-08 10:33,Secretary_Island/Grono,
Grono-070419_223003-S219-E235,Junk,,Grono-070419_223003-S219-E235.png (https://dl.airtable.com/.attachments/231e883a4162aac6177f9c7223e0bca4/ac2cb473/Grono-070419_223003-S219-E235.png),Grono-070419_223003-S219-E235.wav (https://dl.airtable.com/.attachments/8078bfdf29eaa06f8f92e8f15d222e15/d0ef93bb/Grono-070419_223003-S219-E235.wav),Male,16.0,2019-04-08 10:33,Secretary_Island/Grono,
Grono-070419_223003-S252-E275,Junk,,Grono-070419_223003-S252-E275.png (https://dl.airtable.com/.attachments/5fffce9dfd859aeee704a33db559e58b/acab43fc/Grono-070419_223003-S252-E275.png),Grono-070419_223003-S252-E275.wav (https://dl.airtable.com/.attachments/25900994a38c5a1743126f5868db58f7/f725782b/Grono-070419_223003-S252-E275.wav),Male,23.0,2019-04-08 10:34,Secretary_Island/Grono,
Lake_Sec-240318_223002-S262-E276,Junk,,Lake_Sec-240318_223002-S262-E276.png (https://dl.airtable.com/.attachments/27182c782a58fd4dd740f6528f672773/f8c8799e/Lake_Sec-240318_223002-S262-E276.png),Lake_Sec-240318_223002-S262-E276.wav (https://dl.airtable.com/.attachments/1ed528dea34e55b2cce8304d74012889/2225739d/Lake_Sec-240318_223002-S262-E276.wav),Male,14.0,2018-03-25 11:34,Secretary_Island/Lake_Sec,
Lake_Sec-240318_223002-S454-E460,Junk,,Lake_Sec-240318_223002-S454-E460.png (https://dl.airtable.com/.attachments/26339a0dc3be8c52e18b2474ac2478fc/d6a8ed08/Lake_Sec-240318_223002-S454-E460.png),Lake_Sec-240318_223002-S454-E460.wav (https://dl.airtable.com/.attachments/e1614fab33b764c5ccb91515137d06bd/66452075/Lake_Sec-240318_223002-S454-E460.wav),Male,6.0,2018-03-25 11:37,Secretary_Island/Lake_Sec,
Lake_Sec-240318_223002-S602-E609,Junk,,Lake_Sec-240318_223002-S602-E609.png (https://dl.airtable.com/.attachments/f6ceef6e47fb5e413c1501cfa1f66f07/94b1b176/Lake_Sec-240318_223002-S602-E609.png),Lake_Sec-240318_223002-S602-E609.wav (https://dl.airtable.com/.attachments/54d90e733cf8ed06ecc676671671ddcf/0be12d3c/Lake_Sec-240318_223002-S602-E609.wav),Male,7.0,2018-03-25 11:40,Secretary_Island/Lake_Sec,
Lake_Sec-240318_223002-S631-E638,Junk,,Lake_Sec-240318_223002-S631-E638.png (https://dl.airtable.com/.attachments/c17902140f2e2aa9861906e9fe44ca38/6d289fd6/Lake_Sec-240318_223002-S631-E638.png),Lake_Sec-240318_223002-S631-E638.wav (https://dl.airtable.com/.attachments/1ae2fea73cf821facb6564f9d47b7c73/41f19630/Lake_Sec-240318_223002-S631-E638.wav),Male,7.0,2018-03-25 11:40,Secretary_Island/Lake_Sec,
Lake_Sec-240318_224502-S23-E30,Junk,,Lake_Sec-240318_224502-S23-E30.png (https://dl.airtable.com/.attachments/59e055c372b1c31d19f8c454ddf1bd08/a19c836e/Lake_Sec-240318_224502-S23-E30.png),Lake_Sec-240318_224502-S23-E30.wav (https://dl.airtable.com/.attachments/53a90a8c551143e8c2967e4ac980be31/e9fe8fba/Lake_Sec-240318_224502-S23-E30.wav),Male,7.0,2018-03-25 11:45,Secretary_Island/Lake_Sec,
Lake_Sec-240318_224502-S418-E425,Junk,,Lake_Sec-240318_224502-S418-E425.png (https://dl.airtable.com/.attachments/efcd0f10927bd9d0d4abdb609a89be14/3960bbfc/Lake_Sec-240318_224502-S418-E425.png),Lake_Sec-240318_224502-S418-E425.wav (https://dl.airtable.com/.attachments/329221a05d6a8cbdc013f19586a30f8c/c0364ed0/Lake_Sec-240318_224502-S418-E425.wav),Male,7.0,2018-03-25 11:52,Secretary_Island/Lake_Sec,
Lake_Sec-240318_224502-S829-E835,Junk,,Lake_Sec-240318_224502-S829-E835.png (https://dl.airtable.com/.attachments/2694ecc99aae5d45476384e1a7eb0ce6/65c832c8/Lake_Sec-240318_224502-S829-E835.png),Lake_Sec-240318_224502-S829-E835.wav (https://dl.airtable.com/.attachments/d337e9af323dbe59255098218838d4b6/130981f8/Lake_Sec-240318_224502-S829-E835.wav),Male,6.0,2018-03-25 11:58,Secretary_Island/Lake_Sec,
Lake_Sec-240318_230002-S171-E178,Junk,,Lake_Sec-240318_230002-S171-E178.png (https://dl.airtable.com/.attachments/a0788a400127c11ebf4be7c5950730c7/da242f3d/Lake_Sec-240318_230002-S171-E178.png),Lake_Sec-240318_230002-S171-E178.wav (https://dl.airtable.com/.attachments/a8018570ef48f8404cfe8ab475a7f599/73c3c049/Lake_Sec-240318_230002-S171-E178.wav),Male,7.0,2018-03-25 12:02,Secretary_Island/Lake_Sec,
Lake_Sec-240318_230002-S195-E201,Junk,,Lake_Sec-240318_230002-S195-E201.png (https://dl.airtable.com/.attachments/fddd9880afc3936f9389a7bf0035dc1d/0b523569/Lake_Sec-240318_230002-S195-E201.png),Lake_Sec-240318_230002-S195-E201.wav (https://dl.airtable.com/.attachments/46ea81a162589c033b487c6cc234b8ba/e01e66f2/Lake_Sec-240318_230002-S195-E201.wav),Male,6.0,2018-03-25 12:03,Secretary_Island/Lake_Sec,
Lake_Sec-240318_230002-S228-E237,Junk,,Lake_Sec-240318_230002-S228-E237.png (https://dl.airtable.com/.attachments/2cad61b45b59b76e933ddb22e1d93bf3/0cca61e3/Lake_Sec-240318_230002-S228-E237.png),Lake_Sec-240318_230002-S228-E237.wav (https://dl.airtable.com/.attachments/b33d2355c374c184a499147b01cd54ea/e0438834/Lake_Sec-240318_230002-S228-E237.wav),Male,9.0,2018-03-25 12:03,Secretary_Island/Lake_Sec,
Marley-310319_231502-S506-E512,Junk,,Marley-310319_231502-S506-E512.png (https://dl.airtable.com/.attachments/b26d8e78641d3c9f84e1802e618d12c9/554f2b98/Marley-310319_231502-S506-E512.png),Marley-310319_231502-S506-E512.wav (https://dl.airtable.com/.attachments/b51d25b30f253b2832831e9cd9342f4d/6a860674/Marley-310319_231502-S506-E512.wav),Female,6.0,2019-04-01 12:23,Secretary_Island/Marley,
Marley-310319_231502-S539-E545,Junk,,Marley-310319_231502-S539-E545.png (https://dl.airtable.com/.attachments/a07f340dd0cd28328ed3e0f52ba43677/4149c0e5/Marley-310319_231502-S539-E545.png),Marley-310319_231502-S539-E545.wav (https://dl.airtable.com/.attachments/a47109163577aaff89a1faaaf4c2bc53/dd835733/Marley-310319_231502-S539-E545.wav),Female,6.0,2019-04-01 12:24,Secretary_Island/Marley,
Marley-310319_231502-S548-E554,Junk,,Marley-310319_231502-S548-E554.png (https://dl.airtable.com/.attachments/fa23a9792d197dab1aa5d88da12ddd62/e42dd285/Marley-310319_231502-S548-E554.png),Marley-310319_231502-S548-E554.wav (https://dl.airtable.com/.attachments/5e668d337615fd9df95df2555dde21bd/0d4ea85e/Marley-310319_231502-S548-E554.wav),Female,6.0,2019-04-01 12:24,Secretary_Island/Marley,
Marley-310319_231502-S618-E627,Junk,,Marley-310319_231502-S618-E627.png (https://dl.airtable.com/.attachments/88d8668966e726b6bf56a59c688fb05c/c2b42643/Marley-310319_231502-S618-E627.png),Marley-310319_231502-S618-E627.wav (https://dl.airtable.com/.attachments/b28b400a30d4ac9b2c6bf83ac5307d92/64c5f15f/Marley-310319_231502-S618-E627.wav),Female,9.0,2019-04-01 12:25,Secretary_Island/Marley,
