File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Lake_Sec-150519_224502-S870-E879,Junk,,Lake_Sec-150519_224502-S870-E879.png (https://dl.airtable.com/.attachments/b50a9bef3e1ddc45708d3f8c1bd5bb85/929bb273/Lake_Sec-150519_224502-S870-E879.png),Lake_Sec-150519_224502-S870-E879.wav (https://dl.airtable.com/.attachments/33ded302892c4779f93acd5a4cee6f18/e0c55f01/Lake_Sec-150519_224502-S870-E879.wav),Male,9.0,2019-05-16 10:59,Secretary_Island/Lake_Sec,
Lake_Sec-150519_233002-S555-E561,Junk,,Lake_Sec-150519_233002-S555-E561.png (https://dl.airtable.com/.attachments/b83c9d6b80d21a5c1acad1e098b3c16a/c63d1188/Lake_Sec-150519_233002-S555-E561.png),Lake_Sec-150519_233002-S555-E561.wav (https://dl.airtable.com/.attachments/2b05698097d9204eabbc4f7d41b4dbeb/2042a1d2/Lake_Sec-150519_233002-S555-E561.wav),Female,6.0,2019-05-16 11:39,Secretary_Island/Lake_Sec,
Marley-250418_234502-S873-E880,Junk,,Marley-250418_234502-S873-E880.png (https://dl.airtable.com/.attachments/8039c40ff0a9e0e366de6ee35588ff18/227b7439/Marley-250418_234502-S873-E880.png),Marley-250418_234502-S873-E880.wav (https://dl.airtable.com/.attachments/5a39e963fc7d559cc050368b89f6b927/53de598e/Marley-250418_234502-S873-E880.wav),Female,7.0,2018-04-26 11:59,Secretary_Island/Marley,
Marley-250419_231502-S334-E340,Junk,,Marley-250419_231502-S334-E340.png (https://dl.airtable.com/.attachments/caf13110268f7ed01481baa8cf68d95f/256eca34/Marley-250419_231502-S334-E340.png),Marley-250419_231502-S334-E340.wav (https://dl.airtable.com/.attachments/82fabc880d4fc0562ebc1436fa436e91/941f5669/Marley-250419_231502-S334-E340.wav),Male,6.0,2019-04-26 11:20,Secretary_Island/Marley,
Marley-250419_234502-S794-E801,Kiwi,,Marley-250419_234502-S794-E801.png (https://dl.airtable.com/.attachments/fbecdf08229c3c0e91d624b467e2efb5/c489b157/Marley-250419_234502-S794-E801.png),Marley-250419_234502-S794-E801.wav (https://dl.airtable.com/.attachments/046f51aa95a869bbd6f80de921eda845/ea51e5f2/Marley-250419_234502-S794-E801.wav),Male,7.0,2019-04-26 11:58,Secretary_Island/Marley,
Marley-250419_234502-S865-E889,Kiwi,,Marley-250419_234502-S865-E889.png (https://dl.airtable.com/.attachments/7feeeed0b59bebc1c3c854aee8341018/f64191ae/Marley-250419_234502-S865-E889.png),Marley-250419_234502-S865-E889.wav (https://dl.airtable.com/.attachments/76b14eec9de25f8087d2ba69bd055ac7/c42b62de/Marley-250419_234502-S865-E889.wav),Male,24.0,2019-04-26 11:59,Secretary_Island/Marley,
Marley-260418_221503-S86-E93,Junk,,Marley-260418_221503-S86-E93.png (https://dl.airtable.com/.attachments/ab76e375b7501f6e6efb33e5111ba606/d5af80a9/Marley-260418_221503-S86-E93.png),Marley-260418_221503-S86-E93.wav (https://dl.airtable.com/.attachments/1233e2c2a50a73f02c47c145a1658527/aee9f269/Marley-260418_221503-S86-E93.wav),Male,7.0,2018-04-27 10:16,Secretary_Island/Marley,
Marley-260419_223002-S579-E585,Junk,,Marley-260419_223002-S579-E585.png (https://dl.airtable.com/.attachments/02c3f95fc74a0864dc94677b92348366/947c525b/Marley-260419_223002-S579-E585.png),Marley-260419_223002-S579-E585.wav (https://dl.airtable.com/.attachments/b998dd150e4845e933f15d19f3325544/a0b50d10/Marley-260419_223002-S579-E585.wav),Female,6.0,2019-04-27 10:39,Secretary_Island/Marley,
Marley-260419_223002-S624-E630,Junk,,Marley-260419_223002-S624-E630.png (https://dl.airtable.com/.attachments/31b02746f8302a017c0ced1c910573d1/661d2dd8/Marley-260419_223002-S624-E630.png),Marley-260419_223002-S624-E630.wav (https://dl.airtable.com/.attachments/6c9c6ce7c32318e822956eadb69595ee/5eaded7e/Marley-260419_223002-S624-E630.wav),Female,6.0,2019-04-27 10:40,Secretary_Island/Marley,
Marley-260419_230002-S37-E47,Junk,,Marley-260419_230002-S37-E47.png (https://dl.airtable.com/.attachments/47b69392b6a57f9e45c3916dc0b8e4b8/115f7efe/Marley-260419_230002-S37-E47.png),Marley-260419_230002-S37-E47.wav (https://dl.airtable.com/.attachments/2e4f305577e1c09ac5e0f70aebbca744/a6ebf577/Marley-260419_230002-S37-E47.wav),Female,10.0,2019-04-27 11:00,Secretary_Island/Marley,
Marley-260419_230002-S245-E257,Junk,,Marley-260419_230002-S245-E257.png (https://dl.airtable.com/.attachments/963ebf4631ae7d1b8d1a33d9edb0ba7f/e01feeba/Marley-260419_230002-S245-E257.png),Marley-260419_230002-S245-E257.wav (https://dl.airtable.com/.attachments/779680b5fb812d3f81baaaf30c74205f/adb8a9f9/Marley-260419_230002-S245-E257.wav),Female,12.0,2019-04-27 11:04,Secretary_Island/Marley,
Marley-260419_230002-S430-E440,Junk,,Marley-260419_230002-S430-E440.png (https://dl.airtable.com/.attachments/a72e733d1760a03c37593b85e002e208/b5584d3a/Marley-260419_230002-S430-E440.png),Marley-260419_230002-S430-E440.wav (https://dl.airtable.com/.attachments/f63b7a618e034412a1436c37df3a4e76/4f78734a/Marley-260419_230002-S430-E440.wav),Female,10.0,2019-04-27 11:07,Secretary_Island/Marley,
Crossroad-110419_220001-S811-E817,Junk,,Crossroad-110419_220001-S811-E817.png (https://dl.airtable.com/.attachments/11d1c88c6465eabd4a1565468e57989c/3c949dd0/Crossroad-110419_220001-S811-E817.png),Crossroad-110419_220001-S811-E817.wav (https://dl.airtable.com/.attachments/f682828cda1b4cea2e5dbc1f31c8209b/b7505f06/Crossroad-110419_220001-S811-E817.wav),Male,6.0,2019-04-12 10:13,Secretary_Island/Crossroad,
Crossroad-110419_220001-S831-E849,Junk,,Crossroad-110419_220001-S831-E849.png (https://dl.airtable.com/.attachments/64c027b275845dc4cfa078edd6262c44/7463da15/Crossroad-110419_220001-S831-E849.png),Crossroad-110419_220001-S831-E849.wav (https://dl.airtable.com/.attachments/e5b3fc38ad702c696a83d3cc2a76af31/a6010a47/Crossroad-110419_220001-S831-E849.wav),Male,18.0,2019-04-12 10:13,Secretary_Island/Crossroad,
Crossroad-110419_220001-S870-E885,Junk,,Crossroad-110419_220001-S870-E885.png (https://dl.airtable.com/.attachments/cb734b9af694da03cf5238ce00b9f174/be7c625f/Crossroad-110419_220001-S870-E885.png),Crossroad-110419_220001-S870-E885.wav (https://dl.airtable.com/.attachments/29fe389807543154423b4f4a8cb27d2f/73ae2ef0/Crossroad-110419_220001-S870-E885.wav),Male,15.0,2019-04-12 10:14,Secretary_Island/Crossroad,
Crossroad-110419_221502-S5-E42,Junk,,Crossroad-110419_221502-S5-E42.png (https://dl.airtable.com/.attachments/06e668705613f7c308a888b403c9c078/6c79febc/Crossroad-110419_221502-S5-E42.png),Crossroad-110419_221502-S5-E42.wav (https://dl.airtable.com/.attachments/1f33db21180fbbc9935a1714484cbbef/ae815376/Crossroad-110419_221502-S5-E42.wav),Male,37.0,2019-04-12 10:15,Secretary_Island/Crossroad,
Crossroad-110419_221502-S324-E334,Junk,,Crossroad-110419_221502-S324-E334.png (https://dl.airtable.com/.attachments/f8bb3f7811ca92348021e3194aa0c998/9436f993/Crossroad-110419_221502-S324-E334.png),Crossroad-110419_221502-S324-E334.wav (https://dl.airtable.com/.attachments/bfdaa047a30af721852c8b662cd05fa1/db95988b/Crossroad-110419_221502-S324-E334.wav),Male,10.0,2019-04-12 10:20,Secretary_Island/Crossroad,
Crossroad-110419_221502-S357-E378,Kiwi,,Crossroad-110419_221502-S357-E378.png (https://dl.airtable.com/.attachments/7add7b66aa1491840dfcbbba8ba68cee/3c879375/Crossroad-110419_221502-S357-E378.png),Crossroad-110419_221502-S357-E378.wav (https://dl.airtable.com/.attachments/8cdb58a2bc79265a639bf237a7d71442/88d3cc5f/Crossroad-110419_221502-S357-E378.wav),Male,21.0,2019-04-12 10:20,Secretary_Island/Crossroad,
Crossroad-110419_221502-S648-E658,Junk,,Crossroad-110419_221502-S648-E658.png (https://dl.airtable.com/.attachments/36c6fccd71669ae991211f6321ddc09e/fa015a43/Crossroad-110419_221502-S648-E658.png),Crossroad-110419_221502-S648-E658.wav (https://dl.airtable.com/.attachments/a5d77c5596efaca623ed5040b0e740a4/3de8e876/Crossroad-110419_221502-S648-E658.wav),Male,10.0,2019-04-12 10:25,Secretary_Island/Crossroad,
Crossroad-110419_223002-S127-E133,Junk,,Crossroad-110419_223002-S127-E133.png (https://dl.airtable.com/.attachments/1de5966d5dd47882ca17079ec8c48467/b2a0c609/Crossroad-110419_223002-S127-E133.png),Crossroad-110419_223002-S127-E133.wav (https://dl.airtable.com/.attachments/5e6382bccc9cae4893a0b21a27313a57/70a20fef/Crossroad-110419_223002-S127-E133.wav),Male,6.0,2019-04-12 10:32,Secretary_Island/Crossroad,
Crossroad-110419_223002-S314-E321,Junk,,Crossroad-110419_223002-S314-E321.png (https://dl.airtable.com/.attachments/4eb98ef948a3d16bba5d6b30e0dd86d5/c3b03c34/Crossroad-110419_223002-S314-E321.png),Crossroad-110419_223002-S314-E321.wav (https://dl.airtable.com/.attachments/0226ec1eaf39d3f8790f0179b4064338/4dece599/Crossroad-110419_223002-S314-E321.wav),Male,7.0,2019-04-12 10:35,Secretary_Island/Crossroad,
Crossroad-110419_223002-S359-E366,Junk,,Crossroad-110419_223002-S359-E366.png (https://dl.airtable.com/.attachments/3ac94705b300bdd1c2a86e0cc91df31d/1a1566ab/Crossroad-110419_223002-S359-E366.png),Crossroad-110419_223002-S359-E366.wav (https://dl.airtable.com/.attachments/cbf456d7442f24c6b350044b7af35f83/49c9e727/Crossroad-110419_223002-S359-E366.wav),Male,7.0,2019-04-12 10:36,Secretary_Island/Crossroad,
Crossroad-040320_231502-S580-E587,Junk,,Crossroad-040320_231502-S580-E587.png (https://dl.airtable.com/.attachments/974b4c1387a3c2535b73e2276ba13838/6ba673f5/Crossroad-040320_231502-S580-E587.png),Crossroad-040320_231502-S580-E587.wav (https://dl.airtable.com/.attachments/0d986148b491594651ff8ff078c23d45/6489b027/Crossroad-040320_231502-S580-E587.wav),Female,7.0,2020-03-05 12:24,Secretary_Island/Crossroad,
Crossroad-040320_233002-S701-E731,Kiwi,,Crossroad-040320_233002-S701-E731.png (https://dl.airtable.com/.attachments/a8cb19b46c1fe4d316f4875bc55a3fd9/88dbcbf4/Crossroad-040320_233002-S701-E731.png),Crossroad-040320_233002-S701-E731.wav (https://dl.airtable.com/.attachments/bba53eb02fcfa22e13614655e377ba8a/feb30a64/Crossroad-040320_233002-S701-E731.wav),Male,30.0,2020-03-05 12:41,Secretary_Island/Crossroad,
Crossroad-040418_223002-S616-E639,Kiwi,,Crossroad-040418_223002-S616-E639.png (https://dl.airtable.com/.attachments/dd93de28599b8b4338277b8f5257da12/ec0eeb30/Crossroad-040418_223002-S616-E639.png),Crossroad-040418_223002-S616-E639.wav (https://dl.airtable.com/.attachments/a4876ba30600d1658f12a9dbc930f5c2/df264dd8/Crossroad-040418_223002-S616-E639.wav),Male,23.0,2018-04-05 10:40,Secretary_Island/Crossroad,
Crossroad-040418_224502-S340-E356,Kiwi,,Crossroad-040418_224502-S340-E356.png (https://dl.airtable.com/.attachments/36ecb2c81f35d07b9cd91320343ac3ca/98a31a8c/Crossroad-040418_224502-S340-E356.png),Crossroad-040418_224502-S340-E356.wav (https://dl.airtable.com/.attachments/3b92578256640fc800f2756db09d0a00/07e40f12/Crossroad-040418_224502-S340-E356.wav),Male,16.0,2018-04-05 10:50,Secretary_Island/Crossroad,
Crossroad-040418_224502-S767-E774,Kiwi,,Crossroad-040418_224502-S767-E774.png (https://dl.airtable.com/.attachments/9cb1d46dfc65efdac669b7a024c18f29/542344b0/Crossroad-040418_224502-S767-E774.png),Crossroad-040418_224502-S767-E774.wav (https://dl.airtable.com/.attachments/0cc0847a45b6caab9703daab1d7e7bc4/0fdd1dbc/Crossroad-040418_224502-S767-E774.wav),Male,7.0,2018-04-05 10:57,Secretary_Island/Crossroad,
Crossroad-040418_230002-S74-E81,Junk,,Crossroad-040418_230002-S74-E81.png (https://dl.airtable.com/.attachments/0407a7f362a6cb7eedd89f413e4d5583/4e2f8f14/Crossroad-040418_230002-S74-E81.png),Crossroad-040418_230002-S74-E81.wav (https://dl.airtable.com/.attachments/0553b37b79bc0a055fc35339c0c70273/c088b7c4/Crossroad-040418_230002-S74-E81.wav),Male,7.0,2018-04-05 11:01,Secretary_Island/Crossroad,
Crossroad-040418_230002-S231-E241,Junk,,Crossroad-040418_230002-S231-E241.png (https://dl.airtable.com/.attachments/7cc0998cf4389d0d8aaca8824583afa8/8b2ef815/Crossroad-040418_230002-S231-E241.png),Crossroad-040418_230002-S231-E241.wav (https://dl.airtable.com/.attachments/a099d6cbc8c4da710256a7f83dcaf679/e73af6ea/Crossroad-040418_230002-S231-E241.wav),Male,10.0,2018-04-05 11:03,Secretary_Island/Crossroad,
Crossroad-040418_231502-S14-E35,Junk,,Crossroad-040418_231502-S14-E35.png (https://dl.airtable.com/.attachments/ba03f9a7748625b04c66b3cbffa5619f/3d3a9f8b/Crossroad-040418_231502-S14-E35.png),Crossroad-040418_231502-S14-E35.wav (https://dl.airtable.com/.attachments/1bc13ff4d7212e186c5ad06770993df7/daab529c/Crossroad-040418_231502-S14-E35.wav),Male,21.0,2018-04-05 11:15,Secretary_Island/Crossroad,
Crossroad-040418_234502-S630-E651,Kiwi,,Crossroad-040418_234502-S630-E651.png (https://dl.airtable.com/.attachments/2a8b1729e4e5998ab4df60d666b9ab7a/bac038e2/Crossroad-040418_234502-S630-E651.png),Crossroad-040418_234502-S630-E651.wav (https://dl.airtable.com/.attachments/30417be7f55b23772542178d96cabee7/4c2c87a0/Crossroad-040418_234502-S630-E651.wav),Male,21.0,2018-04-05 11:55,Secretary_Island/Crossroad,
Crossroad-040419_223002-S24-E30,Investigate,,Crossroad-040419_223002-S24-E30.png (https://dl.airtable.com/.attachments/6eee68136b61ad2974567b660a36a172/f7fa452c/Crossroad-040419_223002-S24-E30.png),Crossroad-040419_223002-S24-E30.wav (https://dl.airtable.com/.attachments/aa1f42612db82602feb79831f5ddb927/0da615b5/Crossroad-040419_223002-S24-E30.wav),Male,6.0,2019-04-05 11:30,Secretary_Island/Crossroad,
Crossroad-130519_221502-S131-E137,Junk,,Crossroad-130519_221502-S131-E137.png (https://dl.airtable.com/.attachments/51721198b5656efbb6355bdfa0f8e17f/af28fe52/Crossroad-130519_221502-S131-E137.png),Crossroad-130519_221502-S131-E137.wav (https://dl.airtable.com/.attachments/93e7c108d04b78b74a93b73532c751e6/93af621a/Crossroad-130519_221502-S131-E137.wav),Male,6.0,2019-05-14 10:17,Secretary_Island/Crossroad,
Crossroad-130519_221502-S157-E164,Junk,,Crossroad-130519_221502-S157-E164.png (https://dl.airtable.com/.attachments/58f0303138e8a72b3095d0e52f8769bf/bc5f8837/Crossroad-130519_221502-S157-E164.png),Crossroad-130519_221502-S157-E164.wav (https://dl.airtable.com/.attachments/ae3ae4b05cad2780f6508e0844489c2d/4a76f05f/Crossroad-130519_221502-S157-E164.wav),Male,7.0,2019-05-14 10:17,Secretary_Island/Crossroad,
Crossroad-130519_221502-S210-E217,Junk,,Crossroad-130519_221502-S210-E217.png (https://dl.airtable.com/.attachments/45cdad3dd9fe34e0046d8a3276285784/219946dd/Crossroad-130519_221502-S210-E217.png),Crossroad-130519_221502-S210-E217.wav (https://dl.airtable.com/.attachments/fc89ecee82162c43283934198b4a8fea/2f2f8d04/Crossroad-130519_221502-S210-E217.wav),Male,7.0,2019-05-14 10:18,Secretary_Island/Crossroad,
Crossroad-130519_221502-S220-E229,Junk,,Crossroad-130519_221502-S220-E229.png (https://dl.airtable.com/.attachments/dd3e6be71773d5cb1cc366ee8bbfb6cf/f992849b/Crossroad-130519_221502-S220-E229.png),Crossroad-130519_221502-S220-E229.wav (https://dl.airtable.com/.attachments/f0270ddd745d535f66a8a4b72a8d4f7e/53fb48b4/Crossroad-130519_221502-S220-E229.wav),Male,9.0,2019-05-14 10:18,Secretary_Island/Crossroad,
Crossroad-130519_221502-S235-E262,Junk,,Crossroad-130519_221502-S235-E262.png (https://dl.airtable.com/.attachments/6855a994571071dfc12f39c727769969/5894b448/Crossroad-130519_221502-S235-E262.png),Crossroad-130519_221502-S235-E262.wav (https://dl.airtable.com/.attachments/1b9f6c67cfe9d71fe7d7b0f5cc723372/a0a397a7/Crossroad-130519_221502-S235-E262.wav),Male,27.0,2019-05-14 10:18,Secretary_Island/Crossroad,
Crossroad-130519_221502-S794-E801,Junk,,Crossroad-130519_221502-S794-E801.png (https://dl.airtable.com/.attachments/a33d786f37a2918cc35012a4deab0b8f/b652a99d/Crossroad-130519_221502-S794-E801.png),Crossroad-130519_221502-S794-E801.wav (https://dl.airtable.com/.attachments/0931e4c60315c7e8c3c1e4467bf3a58b/e27a0570/Crossroad-130519_221502-S794-E801.wav),Male,7.0,2019-05-14 10:28,Secretary_Island/Crossroad,
Crossroad-130519_221502-S850-E857,Junk,,Crossroad-130519_221502-S850-E857.png (https://dl.airtable.com/.attachments/05077ad55209cc1426b9ed2d95cc25f0/36de115a/Crossroad-130519_221502-S850-E857.png),Crossroad-130519_221502-S850-E857.wav (https://dl.airtable.com/.attachments/c29deb015a5a30f0785996ea96abc815/92971b65/Crossroad-130519_221502-S850-E857.wav),Male,7.0,2019-05-14 10:29,Secretary_Island/Crossroad,
Crossroad-130519_223002-S247-E254,Junk,,Crossroad-130519_223002-S247-E254.png (https://dl.airtable.com/.attachments/6d651660765ca103d53d654f748db95f/796e0dbb/Crossroad-130519_223002-S247-E254.png),Crossroad-130519_223002-S247-E254.wav (https://dl.airtable.com/.attachments/3112ebec46e00458f2b266f1d5ef4350/36dae01c/Crossroad-130519_223002-S247-E254.wav),Male,7.0,2019-05-14 10:34,Secretary_Island/Crossroad,
Crossroad-130519_223002-S474-E481,Junk,,Crossroad-130519_223002-S474-E481.png (https://dl.airtable.com/.attachments/ab77e4ffc0f2388a8c29a403ca35eb22/a592d9c2/Crossroad-130519_223002-S474-E481.png),Crossroad-130519_223002-S474-E481.wav (https://dl.airtable.com/.attachments/b1c4961d1812b7e1719d20320eeac541/cc446c78/Crossroad-130519_223002-S474-E481.wav),Male,7.0,2019-05-14 10:37,Secretary_Island/Crossroad,
Crossroad-130519_224502-S727-E739,Kiwi,,Crossroad-130519_224502-S727-E739.png (https://dl.airtable.com/.attachments/2679c9f04e1994d23d68431ecd15596b/d0bab551/Crossroad-130519_224502-S727-E739.png),Crossroad-130519_224502-S727-E739.wav (https://dl.airtable.com/.attachments/a4e3bfee2edf21085318d7de1dcdbdfc/4e55e58c/Crossroad-130519_224502-S727-E739.wav),Female,12.0,2019-05-14 10:57,Secretary_Island/Crossroad,
Marley-300418_223002-S348-E363,Kiwi,close female wind,Marley-300418_223002-S348-E363.png (https://dl.airtable.com/.attachments/f23fb7dadb36a2df99f1b13d066cde4f/16deb890/Marley-300418_223002-S348-E363.png),Marley-300418_223002-S348-E363.wav (https://dl.airtable.com/.attachments/d8abe8958eeff284a2aa55a33d15b425/54055484/Marley-300418_223002-S348-E363.wav),Female,15.0,2018-05-01 10:35,Secretary_Island/Marley,
Marley-300418_223002-S877-E884,Junk,,Marley-300418_223002-S877-E884.png (https://dl.airtable.com/.attachments/32c01bb6fe323f1c989763d674879bf7/93d2df2c/Marley-300418_223002-S877-E884.png),Marley-300418_223002-S877-E884.wav (https://dl.airtable.com/.attachments/07b4ed5747222bf24010444b80ad71a9/d5404543/Marley-300418_223002-S877-E884.wav),Female,7.0,2018-05-01 10:44,Secretary_Island/Marley,
Marley-300418_223002-S362-E377,Kiwi,,Marley-300418_223002-S362-E377.png (https://dl.airtable.com/.attachments/72881e35dae146ea1beb1c8521bf5ba2/5a115ba1/Marley-300418_223002-S362-E377.png),Marley-300418_223002-S362-E377.wav (https://dl.airtable.com/.attachments/4c5b99b58c214f1c49996bd7e95decaf/cd57ca78/Marley-300418_223002-S362-E377.wav),Male,15.0,2018-05-01 10:36,Secretary_Island/Marley,
Marley-310318_220001-S498-E516,Kiwi,,Marley-310318_220001-S498-E516.png (https://dl.airtable.com/.attachments/05fe1a325f5253e929a0e1a0c8dcfc21/8519d514/Marley-310318_220001-S498-E516.png),Marley-310318_220001-S498-E516.wav (https://dl.airtable.com/.attachments/17a9490d184d8e10b98e3493c703ab7a/300799e5/Marley-310318_220001-S498-E516.wav),Male,18.0,2018-04-01 10:08,Secretary_Island/Marley,
Marley-310319_220001-S20-E29,Kiwi,,Marley-310319_220001-S20-E29.png (https://dl.airtable.com/.attachments/92c0416de21fc78425d1f53d3c19600e/02cf5aac/Marley-310319_220001-S20-E29.png),Marley-310319_220001-S20-E29.wav (https://dl.airtable.com/.attachments/7b11c9a15f29fc2069a3344c39716b15/1b69cd65/Marley-310319_220001-S20-E29.wav),Female,9.0,2019-04-01 11:00,Secretary_Island/Marley,
Marley-310319_220001-S74-E89,Kiwi,,Marley-310319_220001-S74-E89.png (https://dl.airtable.com/.attachments/d7af5cb8d1a4b07a08acd6c11f7e28aa/37bc5be3/Marley-310319_220001-S74-E89.png),Marley-310319_220001-S74-E89.wav (https://dl.airtable.com/.attachments/a7b502aa278c3bb1a30016b1534d3db1/dae3a9db/Marley-310319_220001-S74-E89.wav),Female,15.0,2019-04-01 11:01,Secretary_Island/Marley,
Marley-310319_220001-S92-E100,Kiwi,,Marley-310319_220001-S92-E100.png (https://dl.airtable.com/.attachments/698468e31586e6c222ee76a907789e88/feb0e5d0/Marley-310319_220001-S92-E100.png),Marley-310319_220001-S92-E100.wav (https://dl.airtable.com/.attachments/72a969d9e2c57dba46f81db3d6b49360/f1749bad/Marley-310319_220001-S92-E100.wav),Female,8.0,2019-04-01 11:01,Secretary_Island/Marley,
Marley-310319_220001-S142-E155,Kiwi,,Marley-310319_220001-S142-E155.png (https://dl.airtable.com/.attachments/166eb7217cbbb6120e22f2d856fccc31/104b5837/Marley-310319_220001-S142-E155.png),Marley-310319_220001-S142-E155.wav (https://dl.airtable.com/.attachments/4993e6cdb10158e88f571446f1eef2d7/5751c12c/Marley-310319_220001-S142-E155.wav),Female,13.0,2019-04-01 11:02,Secretary_Island/Marley,
Marley-310319_220001-S188-E195,Kiwi,,Marley-310319_220001-S188-E195.png (https://dl.airtable.com/.attachments/126d7f90aea9a86c5fbafb50f21b40f8/dbc0b71b/Marley-310319_220001-S188-E195.png),Marley-310319_220001-S188-E195.wav (https://dl.airtable.com/.attachments/66886e8c67005b30f60efea045d9d1d4/46a4bb76/Marley-310319_220001-S188-E195.wav),Female,7.0,2019-04-01 11:03,Secretary_Island/Marley,
Marley-310319_220001-S459-E465,Kiwi,,Marley-310319_220001-S459-E465.png (https://dl.airtable.com/.attachments/47cdc0de451fde733d9eb2a28f78bad3/b1463317/Marley-310319_220001-S459-E465.png),Marley-310319_220001-S459-E465.wav (https://dl.airtable.com/.attachments/3e2950a1fc94fd178ec5e278777797e4/908b8e2e/Marley-310319_220001-S459-E465.wav),Female,6.0,2019-04-01 11:07,Secretary_Island/Marley,
Grono-070419_223003-S281-E294,Junk,,Grono-070419_223003-S281-E294.png (https://dl.airtable.com/.attachments/5aab88371647179a8067474a17e7d038/ccd39b45/Grono-070419_223003-S281-E294.png),Grono-070419_223003-S281-E294.wav (https://dl.airtable.com/.attachments/b3030f447d42c9521f41355f0a259fde/2e51f8ba/Grono-070419_223003-S281-E294.wav),Male,13.0,2019-04-08 10:34,Secretary_Island/Grono,
Grono-070419_223003-S305-E318,Junk,,Grono-070419_223003-S305-E318.png (https://dl.airtable.com/.attachments/d4ec63a91dcfd64b40ab5acc23635031/c87dea3d/Grono-070419_223003-S305-E318.png),Grono-070419_223003-S305-E318.wav (https://dl.airtable.com/.attachments/6115ba9403da16e1106bce183734f89c/f6e66374/Grono-070419_223003-S305-E318.wav),Male,13.0,2019-04-08 10:35,Secretary_Island/Grono,
Grono-070419_230002-S458-E473,Kiwi,,Grono-070419_230002-S458-E473.png (https://dl.airtable.com/.attachments/4acc4329a21b18c55410874555b16e31/dd748276/Grono-070419_230002-S458-E473.png),Grono-070419_230002-S458-E473.wav (https://dl.airtable.com/.attachments/5b81139df17ed4f160587776d0f11bdf/ad0e3767/Grono-070419_230002-S458-E473.wav),Female,15.0,2019-04-08 11:07,Secretary_Island/Grono,
Grono-070419_230002-S283-E310,Kiwi,,Grono-070419_230002-S283-E310.png (https://dl.airtable.com/.attachments/ed673c668c49c1ff5c53a3c4365dcefd/b62bc079/Grono-070419_230002-S283-E310.png),Grono-070419_230002-S283-E310.wav (https://dl.airtable.com/.attachments/489ad950b4562012a5bbaaac9210f2c5/10199448/Grono-070419_230002-S283-E310.wav),Male,27.0,2019-04-08 11:04,Secretary_Island/Grono,
Grono-070419_230002-S430-E445,Kiwi,,Grono-070419_230002-S430-E445.png (https://dl.airtable.com/.attachments/dd1b4a6e2b7daed07630de5dce7d4423/ff9ef32f/Grono-070419_230002-S430-E445.png),Grono-070419_230002-S430-E445.wav (https://dl.airtable.com/.attachments/3eb9ad588ef730e3300d1dc97b705bd9/6f515b28/Grono-070419_230002-S430-E445.wav),Male,15.0,2019-04-08 11:07,Secretary_Island/Grono,
Grono-070419_230002-S475-E493,Kiwi,,Grono-070419_230002-S475-E493.png (https://dl.airtable.com/.attachments/d9ee0407e621fa9475e0259ce8fff8fb/1942fce8/Grono-070419_230002-S475-E493.png),Grono-070419_230002-S475-E493.wav (https://dl.airtable.com/.attachments/6059b4bbd7401df46892907ace225076/fe1937fb/Grono-070419_230002-S475-E493.wav),Male,18.0,2019-04-08 11:07,Secretary_Island/Grono,
Grono-070419_230002-S682-E697,Kiwi,,Grono-070419_230002-S682-E697.png (https://dl.airtable.com/.attachments/0970356f139bb245592ea72c5dd4185f/c2672a6d/Grono-070419_230002-S682-E697.png),Grono-070419_230002-S682-E697.wav (https://dl.airtable.com/.attachments/06bdfe93a6678f461536b58b748f18c3/e531c5ae/Grono-070419_230002-S682-E697.wav),Male,15.0,2019-04-08 11:11,Secretary_Island/Grono,
Grono-070419_230002-S700-E709,Kiwi,,Grono-070419_230002-S700-E709.png (https://dl.airtable.com/.attachments/56f6d5f6b59e882a78de60adcc104da4/a319925d/Grono-070419_230002-S700-E709.png),Grono-070419_230002-S700-E709.wav (https://dl.airtable.com/.attachments/3592d71e1463028e8da4a12ef5516ed4/1ab1b5e4/Grono-070419_230002-S700-E709.wav),Male,9.0,2019-04-08 11:11,Secretary_Island/Grono,
Grono-070419_231502-S783-E804,Kiwi,,Grono-070419_231502-S783-E804.png (https://dl.airtable.com/.attachments/e38804c64060a9a27b31329377491e08/a1f6537c/Grono-070419_231502-S783-E804.png),Grono-070419_231502-S783-E804.wav (https://dl.airtable.com/.attachments/ed062593df6706f058021fb0876e3d3d/599ecfa8/Grono-070419_231502-S783-E804.wav),Male,21.0,2019-04-08 11:28,Secretary_Island/Grono,
Grono-070419_234502-S604-E611,Junk,,Grono-070419_234502-S604-E611.png (https://dl.airtable.com/.attachments/7e05812bb3b9f7ab7cc486ad8f468b2c/280efeb0/Grono-070419_234502-S604-E611.png),Grono-070419_234502-S604-E611.wav (https://dl.airtable.com/.attachments/3e4a4bfb030e77b014bd6e8ca2ebb111/b6eecc4a/Grono-070419_234502-S604-E611.wav),Male,7.0,2019-04-08 11:55,Secretary_Island/Grono,
